id_lancamento;data_lancamento;competencia;centro_custo;projeto;unidade;fornecedor;cnpj;categoria;subcategoria;tipo_documento;numero_documento;descricao;quantidade;valor_unitario;valor_total;moeda;forma_pagamento;status_pagamento;aprovador
1770;14/11/2022;2022-11;Segurança;Linha 4 Metro SP;Porto Alegre  ;Hotelaria Nordeste;3,83151E+13;Logística;;NFS-e;683639;Despacho referente a Linha 4 Metro SP;1.0;472,9;472,9;BRL;Boleto;Pago;Paulo Andrade
369;05/09/2023;2023-09;Compras;Ferrovias Centro-Oeste;Recife  ;Companhia de Máquinas Orion;6,6594E+14;Segurança;Treinamento;Boleto;441434;Treinamento referente a ferrovias centro-oeste;10.0;456.6;4566.0;BRL;TED;Pago;Bruno Araújo
951;12/11/2024;2024-11;Logística;Translado Offshore;Brasília;Oficina do Aço;4,61985E+13;TI;Telecom;Di;661926;Telecom referente a Translado Offshore;2.0;414.82;829.64;BRL;Caixa;Rejeitado;Nan
411;05/12/2023;2023-12;Financeiro;Refinaria RN;São Paulo;Oficina do Aço;3,91178E+11;Pessoal;Folha;Boleto;278893;Folha referente a Refinaria RN;2.0;44.64;89.28;BRL;Cartão;Pendente;Fernanda Nunes
1684;07/01/2022;2022-01; Segurança;Eólicas NE; Fortaleza;Transportes Atlântico;;Consultoria;Ambiental;NF-e;312109;Ambiental referente a Eólicas NE – URGENTE;10.0;946.88;9468.8;BRL;;Aprovado;Paulo Andrade
97;16/08/2023;2023-08;MANUTENÇÃO;Porto Sul;Curitiba;Hotelaria Nordeste;44.407.038/8432-24; Locação;Galpão;Recibo;448847;Galpão referente a Porto Sul;;757.99;7579.9;BRL;PIX;Em análise;João Pereira
441;28/01/2025;2025-01;Financeiro;Eólicas NE;Curitiba;Global Tools Brasil;4,30322E+13;Materiais;Aço;Recibo;651321; Aço referente a Eólicas NE;1.0;671.65;671.65;USD;Ted;Pago;Renato Leal
550;29/10/2024;2024-10;Segurança;TRANSLADO OFFSHORE;BRASÍLIA;Metalúrgica Phoenix;9,23826E+13;Segurança;Monitoramento;NFS-E;479684;Monitoramento referente a Translado Offshore;5.0;305.39;1526.95;BRL;Cartão; Pago;BRUNO ARAÚJO
157;02/06/2025;2025-06;MANUTENÇÃO;Usina solar mg;Manaus;Logisway Transportes;11.539.222/5763-39;Consultoria; Ambiental;NFS-e;201337;Ambiental referente a Usina Solar MG;10.0;191.13;1911.3;BRL;Cartão  ;Pago;Carla Lima
420;28/11/2023;2023-11;Compras;REFINARIA RN;Brasília  ; Topografia Silva ME;4,71004E+11;Locação;Veículos;Nfs-e;629396; nan;4.0;411.68;;BRL;Nan;Pendente;Bruno Araújo
923;23/01/2025;2025-01;RH;Linha 4 Metro SP;Brasília  ;Serviços Gerais BR;2,04495E+14;Viagens;Hospedagem;Boleto  ;803231;NAN;1.0;2138,99;2138,99;USD;PIX;Aprovado;Carla Lima  
478;18/10/2024;2024-10;Administrativo;Ferrovias Centro-Oeste;Fortaleza;Logisway Transportes;7,82153E+11;Pessoal;Folha;Di;798996;Folha referente a Ferrovias Centro-Oeste;10.0;582.51;;BRL;Caixa;Em análise;Carla Lima
554;01/07/2024;2024-07;Manutenção;Ponte Amazônia  ;Fortaleza;Logisway Transportes;8,29217E+14;Locação;Galpão;Boleto;314382;Galpão referente a Ponte Amazônia  ;20.0;188.54;3770.8;BRL;PIX;Rejeitado;Bruno araújo
391;30/04/2022;2022-04;Compras;Usina Solar MG;São Paulo;CloudTec Soluções;70.642.681/7821-64;Logística;SEGURO;NF-e;694297;Seguro referente a Usina Solar MG;1.0;;361.22;BRL;;Aprovado; Marta Souza
579;02/08/2022;2022-02;Rh;Translado Offshore;Curitiba;Constrular ltda;8,98322E+14;Segurança;Brigada;Recibo;125976;Brigada referente a Translado Offshore;2.0;415.33;830.66;BRL;TED;Em análise;Marta Souza
1841;28/11/2024;2024-11;Engenharia  ;Ferrovias Centro-Oeste;Belo Horizonte;Serviços Gerais BR;4,54453E+14;TI;Licenças;Di;290286;Licenças referente a Ferrovias Centro-Oeste;3.0;576.2;1728.6;BRL;Caixa;Pendente;Marta Souza
1771;16/01/2023;2023-01;Segurança;Eólicas NE;Porto Alegre;Companhia de Máquinas Orion;;Locação;Veículos;Recibo;802921;Veículos referente a Eólicas NE  ;5.0;2465,47;12327,35;BRL;;Em análise  ;JOÃO PEREIRA
821;01/06/2024;2024-06; Logística;Porto Sul;Fortaleza  ;Constrular LTDA;nan ;Viagens;Passagens;NF-e;646420;Passagens referente a Porto Sul;3.0;417.58;1252.74;BRL;Boleto;Pago;Bruno Araújo
1971;06/10/2023;2023-10;Obras;;Salvador;Alfa Energia S.A.;1,54224E+14;Logística;Frete;Di;417055;Frete referente a DataCenter Recife – URGENTE;;522.69;1568.07;EUR;Caixa;Em análise;João Pereira
1007;01/07/2025;2025-07;Manutenção  ;Saneamento pe;Natal;CloudTec Soluções;2,34883E+11; Viagens;Alimentação;Recibo;890789;Alimentação referente a Saneamento PE;2.0;189.14;378.28;USD;PIX;Pago;Marta Souza
1877;12/12/2024;2024-12;Logística;Refinaria RN;Belo Horizonte;Metalúrgica Phoenix;1,29081E+11;Consultoria;Engenharia;Di;979728;Engenharia referente a Refinaria RN;3.0;411.94;1235.82;BRL;Cartão;Em análise;Marta Souza
665;09/01/2023;2023-01;Engenharia;Refinaria RN;Recife;Consultoria Delta;17.999.491/4752-78;Serviços;Limpeza;Di;752548;Limpeza referente a Refinaria RN;20.0;334.47;6689.4;BRL;Boleto;Pendente;Paulo Andrade
1623;10/10/2024;2024-10;Compras;Translado Offshore;Natal;Consultoria Delta;8,36464E+11;Consultoria;Fiscal  ;NF-e;978638;Fiscal referente a Translado Offshore;1.0;159.64;159.64;BRL;Caixa;EM ANÁLISE;
143;25/11/2024;2024-11;SEGURANÇA;Ferrovias Centro-Oeste;Belo Horizonte;Serviços Gerais BR;2,90859E+11;Locação;Galpão;Di  ;195822; Galpão referente a Ferrovias Centro-Oeste;;308.1;308.1;BRL;Cartão;Pendente;Carla Lima
1876;16/03/2025;2025-03;TI;Linha 4 metro sp;Belo Horizonte;Alfa Energia S.A.;3,48498E+14;Locação;Veículos;Recibo;376406;Veículos referente a Linha 4 Metro SP – URGENTE;3.0;459,91;1379,73;BRL;;Aprovado;Fernanda Nunes
422;28/05/2025;2025-05;Administrativo;Saneamento PE  ;Fortaleza;Serviços Gerais BR;9,80085E+14;Serviços;Soldagem;NF-e;957215;Soldagem referente a Saneamento PE;2.0;266,15;532,3;BRL;Cartão;Pago;João Pereira  
800;03/12/2022;2022-12;Engenharia;Porto Sul;Manaus;Consultoria Delta;5,85669E+14;Logística;Armazenagem  ;Di  ;807240;Armazenagem referente a Porto Sul;2.0;525.5;1051.0;EUR;PIX;Em análise;Paulo Andrade
616;12/03/2025;2025-03;TI;Ferrovias Centro-Oeste;Recife;Hotelaria Nordeste;3,64934E+11;Logística;Armazenagem;Boleto;529956;Armazenagem referente a Ferrovias Centro-Oeste;2.0;302.92;605.84;EUR;TED  ;Rejeitado  ; Paulo Andrade
174;15/07/2025;2025-07;Segurança;Ponte Amazônia  ;Salvador;Companhia de Máquinas Orion;9,21169E+12;Viagens;Passagens;NFS-e;486390;Passagens referente a Ponte Amazônia;2.0;425.9;851.8;BRL;CAIXA;Rejeitado;Marta Souza
402;12/03/2024;2024-03; Administrativo;PORTO SUL;SALVADOR;CONSULTORIA DELTA;9,8957E+11;Serviços;Topografia;Recibo;705017;Topografia referente a Porto Sul;;657.24;3286.2;BRL;Caixa;Em análise;Carla Lima  
89;26/03/2025;2025-03;Financeiro;;São Paulo  ;SegurPro Monitoramento;2,17681E+11;Materiais;;NF-e;682459;EPIs referente a Eólicas NE;3.0;365.17;1095.51;BRL;Boleto;EM ANÁLISE;Paulo Andrade
1600;11/09/2024;2024-09;Financeiro;Ferrovias Centro-Oeste;Curitiba; Companhia de Máquinas Orion;3,76099E+13;Pessoal;Recrutamento;Boleto;567543;Recrutamento referente a Ferrovias Centro-Oeste;3.0;125.51;376.53;EUR;Boleto;Aprovado;Fernanda Nunes
132;13/05/2024;2024/05; Financeiro;Translado Offshore;Recife;Consultoria Delta;1,82542E+11;TI;Telecom;Di;667636;Telecom referente a Translado Offshore  ;;290.73;290.73;BRL;;Aprovado;Paulo Andrade
1299;11/04/2023;202304;Manutenção;FERROVIAS CENTRO-OESTE;Brasília;Consultoria Delta;12.390.338/7165-63;Materiais;EPIS; Di;261769; EPIs referente a Ferrovias Centro-Oeste;1.0;726.52;;BRL;Caixa;Em análise;João Pereira
1746;22/10/2022;2022-10;Manutenção;Ferrovias Centro-Oeste;Brasília;Companhia de Máquinas Orion;7,03005E+14;TI;Hardware; NFS-e;812060;Hardware referente a Ferrovias Centro-Oeste;2.0;427.54;855.08;USD;Boleto;Em análise  ;Renato Leal
1452;28/06/2025;2025-06;Administrativo;;São Paulo;Global Tools Brasil;27.694.309/2177-44;Pessoal;Folha;Recibo  ;207644;Folha referente a Ferrovias Centro-Oeste;4.0;246.99;987.96;BRL;Boleto;Pago;Marta Souza
1618;13/06/2025;2025/06;Obras;DataCenter Recife;Porto Alegre;SegurPro Monitoramento;2,60406E+11;Consultoria;Ambiental;NF-e;542416;Ambiental referente a DataCenter Recife;1.0;450.23;450.23;BRL;;Rejeitado;Marta souza
725;02/05/2024;2024-05;Obras;Ponte Amazônia;São Paulo;Logisway Transportes;9,39452E+11;TI;Hardware;Recibo;643406;Hardware referente a Ponte Amazônia;;382.02;;BRL;TED;Aprovado;
1236;03/12/2023;2023-12;FINANCEIRO;Datacenter recife;SALVADOR; Metalúrgica Phoenix;4,24393E+14;Materiais;Tubulações;Boleto;840637;Tubulações referente a DataCenter Recife;2.0;430,31;;BRL;Caixa;REJEITADO;João Pereira
979;16/10/2022;2022-10;Financeiro;Ponte Amazônia;Manaus; Topografia Silva ME;2,89709E+13; Logística; Embalagens;NF-e;783322;;1.0;173.3;173.3;USD;TED;Pendente;Fernanda Nunes
1576;27/02/2025;2025-02;Segurança;Ferrovias Centro-Oeste;;SegurPro Monitoramento;6,98175E+11;Pessoal;Horas Extras;Di;695246;Horas Extras referente a Ferrovias Centro-Oeste;10.0;867.55;8675.5;BRL;TED;Em análise;Marta Souza
918;17/11/2022;2022-11;RH;Usina Solar MG;Fortaleza;Consultoria Delta;7,04526E+14;Energia;Diesel;NF-e;611971;DIESEL REFERENTE A USINA SOLAR MG;1.0;188.92;188.92;BRL;Boleto;Rejeitado;Marta Souza
1587;04/07/2025;2025-07;Compras;Ferrovias Centro-Oeste;Natal;GeoMap Engenharia;1,07717E+11;TI  ; Cloud;Recibo;658550;Cloud referente a Ferrovias Centro-Oeste;;609,53;1219,06;BRL;PIX;APROVADO;João Pereira
1424;14/03/2025;2025-03;Engenharia  ;Eólicas ne;Natal;Consultoria Delta;8,56074E+13;Segurança;Treinamento;NFS-e;643635;Treinamento referente a Eólicas NE;1.0;548.99;548.99;EUR;TED;Pago;Bruno Araújo
376;04/05/2025;2025-05;Segurança;FERROVIAS CENTRO-OESTE;Belo Horizonte;CloudTec Soluções;15.811.499/9781-46;Locação; Máquinas;Boleto;622349;Máquinas referente a Ferrovias Centro-Oeste;5.0;534.84;2674.2;BRL;CARTÃO;Rejeitado;Carla Lima
334;28/11/2024;2024-11;Administrativo;DataCenter Recife;Natal;GeoMap Engenharia;9,38013E+13;MATERIAIS;Tubulações;Nfs-e;864404;Tubulações referente a DataCenter Recife;2.0;845.88;;BRL;Caixa;Em análise;Bruno Araújo
1591;01/04/2025;2025-04;Compras;Saneamento PE;Salvador;Consultoria Delta;00.605.155/2736-30;Pessoal;Recrutamento;Recibo;570272;Recrutamento referente a Saneamento PE;4.0;1590.25;6361.0;BRL;Caixa;Rejeitado;PAULO ANDRADE
1901;31/03/2023;2023-03;Financeiro;Saneamento PE;Curitiba;TRANSPORTES ATLÂNTICO;;Viagens  ;;Boleto;323852;Traslados referente a Saneamento PE;2.0;244.33;488.66;USD;Caixa;Pago;Paulo andrade
911;21/11/2023;2023-11;Obras;Refinaria RN;Brasília;Transportes Atlântico;5,12412E+11;Materiais;Cimento;Recibo;971079; Cimento referente a Refinaria RN;1.0;877.29;877.29;BRL;PIX;Aprovado;Carla Lima  
777;27/08/2023;2023-08;Manutenção;Linha 4 Metro SP;Belo Horizonte;Consultoria Delta;;Energia;Diesel;Recibo;418267;Diesel referente a Linha 4 Metro SP;3.0;747.37;2242.11;USD;Boleto;Pendente;RENATO LEAL
1745;20/07/2024;202407;Engenharia;LINHA 4 METRO SP;Porto Alegre;Serviços Gerais BR  ;8,49139E+11;Viagens; Traslados;Di;674738;Traslados referente a Linha 4 Metro SP;3.0;122.68;;BRL;Ted;Pago;João Pereira  
329;05/05/2023;2023-05;Segurança  ;Usina Solar MG;Natal;Companhia de Máquinas Orion;4,0805E+14;Locação;Containers;Boleto;;Containers referente a usina solar mg;2.0;210.95;421.9;EUR;PIX;APROVADO;Paulo Andrade
1650;04/11/2023;2023-11;Logística;Translado Offshore;São Paulo;Companhia de Máquinas Orion;53.574.183/3699-53;Logística;Frete;Nf-e;994662;FRETE REFERENTE A TRANSLADO OFFSHORE;2.0;300.42;600.84;BRL;PIX;Aprovado;Fernanda Nunes
13;21/05/2024;2024-05;TI;Ponte Amazônia  ;Curitiba;Metalúrgica Phoenix;1,31982E+11;Viagens;ALIMENTAÇÃO;Boleto;209582; Alimentação referente a Ponte Amazônia;3.0;642.31;1926.93;BRL;PIX; Aprovado;Renato Leal
898;13/08/2022;2022-08;RH;Linha 4 Metro SP;Salvador;GeoMap Engenharia;;Logística;Embalagens;Boleto;747063;Embalagens referente a Linha 4 Metro SP  ;5.0;404.47;2022.35;BRL;Cartão;Em análise; Bruno Araújo
172;18/03/2023;2023-03;Obras;DataCenter Recife;Belo Horizonte;Hotelaria Nordeste;7,79034E+13;Viagens;Hospedagem;Recibo;650573;;2.0;187,53;375,06;BRL;TED;Em análise;Marta Souza
261;10/06/2022;2022-06; TI;Saneamento PE;Porto Alegre;CONSULTORIA DELTA;1,1855E+13;Consultoria; nan;Recibo;;Jurídica referente a Saneamento PE;1.0;308.23;308.23;BRL;PIX;Rejeitado;Bruno Araújo
1675;01/01/2025;2025-01;RH;Translado Offshore;Belo Horizonte;Serviços Gerais BR;nan ;VIAGENS;;NFS-e;776856;Alimentação referente a Translado Offshore  ;4.0;210.03;840.12;USD;TED;Aprovado;Carla Lima
1525;06/02/2022;2022-02;Manutenção;Refinaria RN;Recife;CloudTec Soluções;8,9284E+14;Segurança;Monitoramento;Di  ;845483;;2.0;192.69;385.38;USD;Cartão;Pago;JOÃO PEREIRA
902;13/07/2023;2023-07;TI;Ponte Amazônia;Brasília;Transportes Atlântico;;Consultoria;; NF-e;327622;Jurídica referente a Ponte Amazônia;3.0;484.75;1454.25;BRL;TED; Em análise;Marta Souza
259;01/04/2025;2025/04;Administrativo;Eólicas NE;Manaus;Consultoria Delta;7,21037E+13;Serviços;Montagem;NF-e;166923;Montagem referente a Eólicas NE;10.0;288.16;2881.6;BRL;PIX  ;Pendente;Carla Lima  
845;08/03/2022;2022-03; Administrativo;Ponte Amazônia  ;BRASÍLIA;Hotelaria Nordeste;;Viagens  ;Traslados; Recibo;540952;Traslados referente a Ponte Amazônia;20.0;271.08;5421.6;BRL;Cartão;Pago;Marta Souza
139;19/08/2022;2022-08;TI;DataCenter Recife;Natal  ;Global Tools Brasil;9,38955E+13;Consultoria;Auditoria;Di;676114; Auditoria referente a DataCenter Recife;2.0;229.95;459.9;BRL;TED;Rejeitado;
320;08/05/2022;2022-05;Engenharia;Saneamento PE;Natal;Logisway Transportes;8,74299E+11;Serviços;Limpeza;Boleto;;Nan;20.0;375.95;7519.0;BRL;Caixa;Pago;Marta Souza
1647;15/08/2023;2023-08;Obras;Saneamento pe;Recife;Serviços Gerais BR;2,38046E+14;Segurança;;Recibo;926671;Alarmes referente a Saneamento PE;1.0;123.73;123.73;BRL;TED;Pago;Paulo Andrade
1336;09/04/2025;2025-04;RH;Ferrovias Centro-Oeste;Fortaleza;Global Tools Brasil;;TI; Cloud;NFS-E;898540;Cloud referente a Ferrovias Centro-Oeste;1.0;266.41;;EUR;Boleto; Pendente;PAULO ANDRADE
1272;02/03/2022;2022-03;Logística;Translado Offshore;Natal;Global Tools Brasil;56.524.751/6730-13;Pessoal;Treinamento;NF-e;605916;Treinamento referente a Translado Offshore;3.0;476.9;599.84;EUR;PIX;Em análise;Fernanda Nunes
559;19/06/2022;2022-06;Manutenção;Ponte Amazônia;Brasília;Metalúrgica Phoenix;29.022.660/2786-67;Serviços;Topografia;Boleto;765004;Topografia referente a Ponte Amazônia;5.0;401,24;2006,2;BRL;BOLETO;Aprovado  ;Marta Souza
140;19/01/2024;2024-01;Financeiro;;Belo Horizonte  ;Serviços gerais br;83.892.708/8913-76;Serviços;Terceirização;NF-e;467952;Terceirização referente a Translado Offshore;1.0;608.19;608.19;BRL;Boleto;Pago;Renato Leal
1871;13/09/2024;2024-09;Administrativo;Eólicas NE;Fortaleza;Topografia Silva ME;5,35163E+13;Segurança;Monitoramento;Boleto;474199;Monitoramento referente a eólicas ne – urgente;4.0;292.03;1168.12;BRL;;Pago;Marta souza
532;13/03/2025;2025-03;OBRAS;Usina Solar MG;Belo Horizonte;Hotelaria Nordeste;58641010257;Segurança; Alarmes;Di;574551;ALARMES REFERENTE A USINA SOLAR MG;1.0;382.6;382.6;BRL;;Em análise;Bruno Araújo
225;12/12/2022;2022-12;Compras;Refinaria RN;Natal;Serviços Gerais BR;; Segurança;Vigilância;Recibo;960717;Vigilância referente a Refinaria RN;2.0;247.91;;BRL;nan  ;Pago;Bruno Araújo
724;06/06/2025;2025-06;Compras;REFINARIA RN;Manaus;GeoMap Engenharia;3,18372E+14;Ti;Suporte;Di;591973;Suporte referente a Refinaria RN;3.0;504.83;1514.49;BRL;PIX;Pago;Marta Souza
1852;10/06/2024;2024-06;Manutenção;Eólicas NE;Salvador;SegurPro Monitoramento;1,59069E+11;Consultoria;Ambiental;NF-e;;Ambiental referente a Eólicas NE;3.0;159.09;477.27;BRL;TED;Pendente;Marta Souza
326;05/03/2024;2024-05;Engenharia;Porto sul;;Logisway Transportes;7,39654E+14;SEGURANÇA;Alarmes;Boleto;108969;Alarmes referente a porto sul;20.0;156.75;3135.0;BRL;PIX;PAGO;Renato Leal
1365;22/04/2023;2023-04; Logística;Linha 4 Metro SP;Belo Horizonte;Global tools brasil;48242201186;LOGÍSTICA;Despacho;BOLETO;811392;Despacho referente a Linha 4 Metro SP;3.0;236.35;709.05;EUR;Caixa; Pago;
1171;19/10/2024;2024-10;RH;Ponte Amazônia  ;Manaus;Transportes Atlântico;3,06711E+14;Segurança;Vigilância;NFS-E;416667;Vigilância referente a Ponte Amazônia;1.0;191.77;191.77;USD;Cartão;Aprovado;Bruno Araújo
715;24/08/2022;2022-08;Manutenção;Ferrovias Centro-Oeste;Belo Horizonte;Consultoria Delta;97.158.057/9145-42;LOGÍSTICA;Embalagens;NFS-e;328402; Embalagens referente a Ferrovias Centro-Oeste;2.0;1079.16;2158.32;BRL;CARTÃO;Pago;Paulo Andrade
847;19/04/2022;2022-04;Financeiro;Refinaria RN;Brasília  ;Hotelaria Nordeste;5,43116E+13;Serviços;;NFS-e;802847;Soldagem referente a Refinaria RN;;514.63;2573.15;USD;PIX;Pendente; Carla Lima
194;05/02/2023;2023-02;TI  ;Refinaria RN;Curitiba; Topografia Silva ME;84.916.136/3660-58;VIAGENS;Hospedagem; Boleto;188231;Hospedagem referente a Refinaria RN;1.0;225.78;225.78;BRL;TED;Pago;Paulo Andrade  
574;25/05/2024;2024-05;RH;Usina Solar MG;Natal  ;Alfa Energia S.A.;10.916.859/1998-60;TI;Hardware  ;Recibo;669305;Hardware referente a Usina Solar MG;1.0;;217.0;BRL;TED;Rejeitado  ;Paulo Andrade
947;23/10/2022;2022-10;TI;Ferrovias Centro-Oeste;Brasília;Serviços Gerais BR;6,16287E+13;Pessoal;Benefícios;Di;622121;Benefícios referente a Ferrovias Centro-Oeste;2.0;280.68;561.36;BRL;Cartão;Pago;Renato Leal
504;16/05/2024;2024-05;Segurança;Ferrovias Centro-Oeste  ;Porto Alegre;Constrular LTDA;91.040.005/8904-88;Locação;Galpão;Di;297311;Galpão referente a ferrovias centro-oeste;1.0;4754.11;136,17;EUR;PIX;Pago;Marta Souza
1937;09/12/2022;2022/12;Manutenção;Ferrovias Centro-Oeste;Natal;Serviços Gerais BR;48.460.803/6805-94;Segurança;Alarmes;NFS-e;485757;Alarmes referente a Ferrovias Centro-Oeste  ;1.0;327.69;327.69;BRL;PIX;Rejeitado;
1897;27/09/2024;2024/09;RH;Eólicas ne;Recife;Logisway Transportes;42.839.132/2404-79 ;Viagens;Hospedagem;Di;933289;Hospedagem referente a Eólicas NE;1.0;415.27;415.27;BRL;BOLETO;Pago;Paulo Andrade
1929;27/10/2023;2023-10;Obras;Ponte Amazônia;Curitiba;Topografia Silva ME;; Serviços;;NF-e;259317;;;119.17;119.17;BRL;TED;Aprovado;Renato Leal
4;04/02/2025;2025-02;Administrativo;DataCenter Recife  ;Curitiba;Consultoria Delta;2,95681E+11;Viagens;Hospedagem;NF-e;250859;Hospedagem referente a datacenter recife;2.0;524.97;1049.94;BRL;Boleto;Aprovado;Fernanda Nunes  
1243;29/01/2022;2022-01;TI;Porto Sul;Curitiba;Oficina do Aço;7,84217E+13;Locação;Equipamentos;Di;204983;Equipamentos referente a Porto Sul  ;4.0;;;BRL;;Pago;Bruno Araújo
468;30/06/2025;2025-06;ENGENHARIA;Eólicas NE;MANAUS;Topografia Silva ME  ;98.296.353/9602-20;Logística; Despacho;NFS-e;600365;Despacho referente a eólicas ne;4.0;70,79;283,16;BRL;Cartão;Em análise;Marta souza
6;10/11/2024;2024-11;Obras;Datacenter recife;Fortaleza;Transportes Atlântico  ;1,44757E+14;Pessoal;Horas extras;Di;990286;Horas Extras referente a DataCenter Recife;1.0;662.13;662.13;BRL;Boleto;Pago;
1960;04/10/2024;2024-10;Logística;Ferrovias Centro-Oeste;NAN;Oficina do aço;1,47655E+13;Locação;Veículos;NF-e;879177;Veículos referente a Ferrovias Centro-Oeste;3.0;1202.32;3606.96;EUR;Cartão;Pendente;
548;21/01/2024;2024-01;Segurança;Usina Solar MG;Salvador;SegurPro Monitoramento  ;5,50493E+11;Viagens;Diárias;NFS-e;990560; Diárias referente a Usina Solar MG;4.0;187.84;751.36;BRL;PIX; Rejeitado;Carla Lima
229;02/01/2022;2022-01;TI;Eólicas NE;Manaus;Oficina do Aço;8,58515E+14;Serviços;Montagem;NFS-e  ;915127; Montagem referente a Eólicas NE;2.0;373.29;746.58;BRL;Boleto;Pago  ;Paulo Andrade
1064;02/10/2023;2023-10;Rh;;RECIFE;Logisway Transportes;53.999.196/8474-66;Logística;Frete;Di  ;500075;Frete referente a DataCenter Recife;10.0;;4599.5;BRL;;Aprovado;Paulo Andrade
543;01/04/2025;2025-04;Segurança;Linha 4 Metro SP;Recife;Consultoria Delta;6,59466E+14;Viagens  ;Passagens;Recibo;573615;Passagens referente a Linha 4 Metro SP;;392.92;1178.76;USD;TED;Aprovado;Carla Lima
243;01/06/2022;2022/06;Financeiro;Linha 4 Metro SP;Fortaleza;Oficina do aço;94.568.546/0413-64; Logística;Despacho;Nf-e;;DESPACHO REFERENTE A LINHA 4 METRO SP;2.0;707.87;1415.74;USD;TED;Em análise;Paulo Andrade
899;16/06/2023;2023-06;Compras;Eólicas NE;Salvador;Serviços Gerais BR;5,27324E+14;TI;;NFS-e;417957;Suporte referente a Eólicas NE;20.0;658.39;13167.8;BRL;Cartão;Pago;Fernanda Nunes  
1227;01/01/2024;2024-01;Manutenção;nan  ;Salvador; Metalúrgica Phoenix;03.412.556/8341-53;Consultoria;Fiscal;Di;811492;Fiscal referente a saneamento pe – urgente;2.0;860.06;1720.12;BRL;TED;Rejeitado;Fernanda Nunes
1286;27/03/2024;2024-03;Segurança;Porto Sul;Porto Alegre;Companhia de Máquinas Orion;3,44218E+13;Consultoria;Auditoria;Di;149253;Auditoria referente a Porto Sul;1.0;479.11;479.11;BRL;;Aprovado  ;João Pereira
1176;18/09/2022;2022-09;TI;;;Metalúrgica Phoenix;7,72784E+13;Segurança;Treinamento  ; Recibo;951538;;1.0;;422.64;BRL; Cartão;Rejeitado;PAULO ANDRADE
843;20/05/2025;2025-05;Logística;Usina Solar MG;Manaus;Logisway Transportes;62.975.504/2907-66;Viagens;Diárias;Recibo;820603;Diárias referente a Usina Solar MG;1.0;564.35;;BRL;PIX;Rejeitado;Fernanda Nunes
1823;17/07/2022;2022/07;Manutenção;DataCenter Recife;Brasília;Transportes Atlântico;90.810.685/7686-50;Pessoal;Recrutamento;Di;898316;Recrutamento referente a DataCenter Recife;10.0;245.33;2453.3;USD;Boleto;Pago;
1995;28/05/2025;2025-05; Compras;; Belo Horizonte;Topografia Silva ME;4,79334E+13;Materiais; nan; Recibo;580469;Aço referente a Saneamento PE;3.0;938.75;2816.25;BRL;TED;Em análise;JOÃO PEREIRA
277;07/02/2022;2022-02;Logística;;Salvador;Consultoria Delta;;Energia;Diesel;Di;876825;Diesel referente a Saneamento PE;3.0;352.35;1057.05;USD;Cartão;Aprovado;Bruno Araújo
662;25/10/2024;2024-10;Obras;Refinaria RN;;Topografia Silva ME;26.965.170/0548-61;Energia;;NF-e;666208;Geradores referente a Refinaria RN;2.0;;317;EUR;Nan;Em análise;Bruno Araújo
1728;14/08/2024;2024-08;ADMINISTRATIVO;Usina Solar MG;Belo Horizonte;Alfa Energia S.A.;3,19249E+14;Materiais;EPIS;Di;444137;EPIs referente a Usina Solar MG – URGENTE;20.0;-268.33;9052.8;EUR;nan  ; Aprovado;João Pereira
315;10/09/2022;2022-09;RH;Ferrovias Centro-Oeste  ;Brasília;Transportes Atlântico;5,2298E+14;Viagens;Traslados;Recibo;769230;Traslados referente a Ferrovias Centro-Oeste  ;1.0;257.99;257.99;BRL;Cartão;Aprovado;Fernanda Nunes
